Time Deltas	Message	Detail	Time (secs)
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000357
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.9e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000513
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000367
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.113782
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	4.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.002348
T1	__rrcSetupRequest	Pci602@NrArfcn520110	5.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000488
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.002151
T4	__rrcSetup	Pci602@NrArfcn520110	0.000578
T1	__rrcSetupRequest	Pci602@NrArfcn520110	0.001085
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000605
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.051659
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.1e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.00339
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.103878
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000707
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.036671
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.7e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001774
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.4e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.0005
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.047455
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.1e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000553
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.4e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.088817
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001979
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	5.3e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000407
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000815
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.4e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.116316
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.6e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000331
T1	__rrcSetupRequest	Pci602@NrArfcn520110	5.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000671
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000711
T1	__rrcSetupRequest	Pci602@NrArfcn520110	5.6e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.100137
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	4.5e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.001479
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001988
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.032738
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.7e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.003509
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.0466
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.9e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.00094
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.100174
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001358
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000463
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001587
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000381
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001106
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.102648
T4	__rrcSetup	Pci602@NrArfcn520110	0.001687
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000467
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.073308
T4	__rrcSetup	Pci602@NrArfcn520110	0.00066
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.6e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002093
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000409
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.003129
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.111476
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000408
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.002563
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001911
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.040577
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.102048
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000424
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.6e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.004222
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.5e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.00029
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002257
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000456
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.003007
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.119508
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.1e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002201
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000295
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.7e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000416
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000284
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.101075
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.5e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.00362
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.7e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.3e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.04612
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000675
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.002863
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.107993
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.001659
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001257
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000394
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.00166
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000407
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002949
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.116259
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002265
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.016335
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000607
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.045749
T1	__rrcSetupRequest	Pci602@NrArfcn520110	5.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.003304
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.102762
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001851
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000402
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002278
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000379
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000898
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.118401
T4	__rrcSetup	Pci602@NrArfcn520110	0.002241
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.9e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002092
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	4.1e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000347
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.6e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002573
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.3e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000581
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.3e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.001514
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002063
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000382
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001403
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000348
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.143436
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000424
T1	__rrcSetupRequest	Pci602@NrArfcn520110	8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001213
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.066951
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.1e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.00174
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000351
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.1e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001198
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.1e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.11182
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.4e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.01973
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001742
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.1e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000374
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.048054
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000497
T1	__rrcSetupRequest	Pci602@NrArfcn520110	5.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000688
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.02643
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001982
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.1e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.027287
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.098849
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.5e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.00044
T1	__rrcSetupRequest	Pci602@NrArfcn520110	6.1e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.00207
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.06383
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.7e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.002222
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001625
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.033843
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.112363
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.001171
T4	__rrcSetup	Pci602@NrArfcn520110	0.000626
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.6e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.036435
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002379
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	4.3e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.00049
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000956
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.110189
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.044912
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.7e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000393
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000342
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.9e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000438
T1	__rrcSetupRequest	Pci602@NrArfcn520110	7.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002552
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000703
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002037
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000406
T1	__rrcSetupRequest	Pci602@NrArfcn520110	1.9e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.122624
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000443
T1	__rrcSetupRequest	Pci602@NrArfcn520110	1.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000258
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	7e-06
T4	__rrcSetup	Pci602@NrArfcn520110	0.069932
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000644
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.044808
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.004892
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.116047
T4	__rrcSetup	Pci602@NrArfcn520110	0.000453
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001435
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.5e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000323
T1	__rrcSetupRequest	Pci602@NrArfcn520110	1.9e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002156
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	4.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000421
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000971
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.111604
T4	__rrcSetup	Pci602@NrArfcn520110	0.001856
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001767
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000316
T1	__rrcSetupRequest	Pci602@NrArfcn520110	6e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.0127
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001023
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.114946
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.4e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.024277
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.4e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002396
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000483
T1	__rrcSetupRequest	Pci602@NrArfcn520110	0.00142
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.051094
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.1e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.001599
T1	__rrcSetupRequest	Pci602@NrArfcn520110	4.1e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000365
T1	__rrcSetupRequest	Pci602@NrArfcn520110	6.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001056
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000572
T1	__rrcSetupRequest	Pci602@NrArfcn520110	1.9e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.102403
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000478
T1	__rrcSetupRequest	Pci602@NrArfcn520110	5e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.027729
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002004
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.9e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000423
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.2e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.116729
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.002319
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.07509
T1	__rrcSetupRequest	Pci602@NrArfcn520110	6.8e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000884
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.7e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000358
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.6e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.107536
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000541
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.2e-05
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	0.028867
T4	__rrcSetup	Pci602@NrArfcn520110	0.001422
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.9e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.001969
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	2.3e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000369
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.5e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.003037
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.8e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.119161
T1	__rrcSetupRequest	Pci602@NrArfcn520110	2.7e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.002358
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	1.6e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000294
T1	__rrcSetupRequest	Pci602@NrArfcn520110	3.6e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.000777
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	4e-05
T4	__rrcSetup	Pci602@NrArfcn520110	0.000558
T1	__rrcSetupRequest	Pci602@NrArfcn520110	6.3e-05
T2	______[0xB889] NR5G MAC RACH Trigger	CONNECTION_REQUEST	0.003323
T3	______[0xB88A] NR5G MAC RACH Attempt	SUCCESS	3.8e-05
