Time Deltas	Message	Detail	Time (secs)
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000229
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 747039406389	2.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000573
T3	______[0xB062] LTE MAC RACH attempt	Success	7e-06
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.004021
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370849023)	5.8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000193
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000176
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 343179275135	3.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.033036
T3	______[0xB062] LTE MAC RACH attempt	Success	4e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000112
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370852670)	7.3e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00037
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000229
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 367385606906	3.8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.023495
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000274
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370854983)	5.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000287
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000201
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 320557122607	1.8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000629
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000262
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370858598)	5.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000245
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000184
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 396139698470	4.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.005695
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.00023
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370860912)	7.1e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000237
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000277
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 778538591000	5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000966
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.00215
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370864662)	9.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000339
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000203
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370864662)	5.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000312
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000184
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 682802920429	0.000225
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000973
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000277
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370867034)	8.1e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000239
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000198
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 846968267817	4.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000817
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000205
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370870570)	6.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000306
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000187
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 392387845473	5.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.038031
T3	______[0xB062] LTE MAC RACH attempt	Success	5e-06
T4	__rrcConnectionSetup	Pci283@Earfcn66786	8.3e-05
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370873371)	6.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000221
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000185
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 499777915036	1.2e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.004388
T3	______[0xB062] LTE MAC RACH attempt	Success	6e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000127
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370877681)	7.3e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000234
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000216
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 524422547483	5.1e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.001108
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.00022
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370880459)	5.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000346
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000211
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 118819793152	3.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.002336
T3	______[0xB062] LTE MAC RACH attempt	Success	1.5e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000248
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370885095)	7.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000272
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000213
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 978495153330	1.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000371
T3	______[0xB062] LTE MAC RACH attempt	Success	4e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	6.5e-05
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370888003)	5.3e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000287
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000225
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370888003)	5.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000357
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000187
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370888003)	6.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000225
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000183
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 1089224399073	1.8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.025539
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000253
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370892309)	5.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000277
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000279
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 875555810317	3.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.002645
T3	______[0xB062] LTE MAC RACH attempt	Success	1.6e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000323
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370894945)	7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000321
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000185
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370894945)	6.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000215
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000227
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370894945)	6.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000301
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000202
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 644726758445	1.2e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000377
T3	______[0xB062] LTE MAC RACH attempt	Success	4e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000107
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370898819)	6.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000221
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000185
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 258995058187	6.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.001217
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000231
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370901333)	0.000116
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000314
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000186
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 573298970754	3.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.010847
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000236
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370905276)	7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000318
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000208
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Signalling, random Value 872012956287	5.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00108
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000229
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370907533)	4.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000216
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000202
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 209363268715	3.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.001493
T3	______[0xB062] LTE MAC RACH attempt	Success	1.8e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000309
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370911348)	5.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00035
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000183
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 180503426565	0.058663
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.001642
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	8.6e-05
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370913804)	7.8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000173
T3	______[0xB062] LTE MAC RACH attempt	Success	9e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000198
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 405666686876	5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.001046
T3	______[0xB062] LTE MAC RACH attempt	Success	1e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000148
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 301625262015	3.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00094
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000724
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370919888)	5.6e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000317
T3	______[0xB062] LTE MAC RACH attempt	Success	1.5e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000218
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 92760461069	1.2e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.058802
T3	______[0xB062] LTE MAC RACH attempt	Success	3e-06
T4	__rrcConnectionSetup	Pci283@Earfcn66786	7e-05
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370923720)	8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000314
T3	______[0xB062] LTE MAC RACH attempt	Success	1.8e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000204
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 574418470528	4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.001171
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000226
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370925969)	6.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000255
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000203
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 640713055225	1.2e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.035379
T3	______[0xB062] LTE MAC RACH attempt	Success	8e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000188
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370929651)	6.2e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000231
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000183
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Signalling, random Value 877678515368	3.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.004071
T3	______[0xB062] LTE MAC RACH attempt	Success	1.7e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000356
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370931943)	5.3e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000252
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.0002
T1	__rrcConnectionRequest	Pci292@Earfcn651 mo_Signalling, random Value 851529027088	1.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.019132
T3	______[0xB062] LTE MAC RACH attempt	Success	6e-06
T4	__rrcConnectionSetup	Pci292@Earfcn651	0.000214
T1	__rrcConnectionRequest	Pci283@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370935650)	5.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000356
T3	______[0xB062] LTE MAC RACH attempt	Success	1.8e-05
T4	__rrcConnectionSetup	Pci283@Earfcn66786	0.000264
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 942794245446	3.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.03875
T3	______[0xB062] LTE MAC RACH attempt	Success	4e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	8.4e-05
T1	__rrcConnectionRequest	Pci402@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370937897)	5.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000289
T3	______[0xB062] LTE MAC RACH attempt	Success	1.6e-05
T4	__rrcConnectionSetup	Pci402@Earfcn651	0.000315
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 989848888084	1.1e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.005907
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000265
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370941656)	6.3e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000319
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000197
T1	__rrcConnectionRequest	Pci402@Earfcn651 mo_Signalling, random Value 422119624263	1.2e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00474
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci402@Earfcn651	0.000294
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370943939)	6.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000271
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000184
T1	__rrcConnectionRequest	Pci292@Earfcn651 mo_Signalling, random Value 384398989911	1.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.058812
T3	______[0xB062] LTE MAC RACH attempt	Success	1.4e-05
T4	__rrcConnectionSetup	Pci292@Earfcn651	0.000252
T1	__rrcConnectionRequest	Pci292@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370947680)	5.3e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000454
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci292@Earfcn651	0.000184
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 115936592840	2.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.002778
T3	______[0xB062] LTE MAC RACH attempt	Success	1.6e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000246
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370950110)	8.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000223
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000199
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370950110)	6.5e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000227
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000197
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 581864275017	3.8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.004699
T3	______[0xB062] LTE MAC RACH attempt	Success	9e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000272
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370953846)	5.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00031
T3	______[0xB062] LTE MAC RACH attempt	Success	1.2e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000185
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 707951903763	4.8e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.001616
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000179
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370956196)	6.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00036
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000203
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Signalling, random Value 791878155424	3.9e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.00575
T3	______[0xB062] LTE MAC RACH attempt	Success	4e-06
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000161
T1	__rrcConnectionRequest	Pci394@Earfcn651 mo_Data, s-TMSI(mmec 90, m-TMSI 3370960250)	8.1e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000304
T3	______[0xB062] LTE MAC RACH attempt	Success	1.3e-05
T4	__rrcConnectionSetup	Pci394@Earfcn651	0.000191
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Signalling, random Value 1095275143162	6.7e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.011319
T3	______[0xB062] LTE MAC RACH attempt	Success	4e-06
T4	__rrcConnectionSetup	Pci478@Earfcn66786	8.6e-05
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Data, s-TMSI(mmec 90, m-TMSI 3370962595)	6.4e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.000266
T3	______[0xB062] LTE MAC RACH attempt	Success	1.1e-05
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000185
T1	__rrcConnectionRequest	Pci478@Earfcn66786 mo_Signalling, random Value 706049351459	2.1e-05
T2	______[0xB061] LTE MAC RACH trigger	Connection request	0.002678
T3	______[0xB062] LTE MAC RACH attempt	Success	4e-06
T4	__rrcConnectionSetup	Pci478@Earfcn66786	0.000157
